projectId,name,priority,difficulty,status,lastUpdated,dueDate,organisationName,percentMapped,percentValidated,totalArea,country,creation_date,totalContributors,author
17915,IZPA / Karakulaklar - Alaybey & Tersane ,LOW,MODERATE,PUBLISHED,2025-03-13 13:41:23.376276,2024-11-02 21:00:00,Yer Cizenler,100.00,0.00,0.576,['Turkey'],2024-10-26 10:12:18.923982,17,Can Ünen
17914,"MAPPING THE NEIGHBORHOOD 'CENTRO', MARICÁ (RJ, BRAZIL) - PREVENTIVE HUMANITARIAN MAPPING - AREA #5 - MARICÁ PILOT PROJECT",LOW,EASY,PUBLISHED,2025-10-27 22:13:24.222368,,Instituto Virtual para o Desenvolvimento Sustentável (IVIDES),100.00,14.89,2.246,['Brazil'],2024-10-26 04:54:34.937015,44,Raquel Dezidério Souto
17913,"CENTRO SUBURB MAPPING, MARICÁ CITY (RJ, BRAZIL) - PREVENTIVE HUMANITARIAN MAPPING - AREA #4 - MARICÁ'S PILOT PROJECT",LOW,EASY,PUBLISHED,2025-02-06 13:23:58.942163,,Instituto Virtual para o Desenvolvimento Sustentável (IVIDES),100.00,0.00,1.953,['Brazil'],2024-10-26 04:17:25.422604,38,Raquel Dezidério Souto
17894,Buildings in San Juan de Amara Province - Colombia 5.1,LOW,EASY,PUBLISHED,2025-07-18 00:17:06.680302,,HOT,100.00,100.00,108.387,['Colombia'],2024-10-23 07:00:39.968101,88,Nicolelaine
17873,"Preventive Flood Mapping - Costa Reyes and Vista Alegre Norte, Neuquén",LOW,EASY,PUBLISHED,2025-04-24 02:20:54.958241,2025-02-28 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,0.00,7.182,['Argentina'],2024-10-21 21:28:53.014068,49,Juan Carlos Melo Luna
17872,"Preventive flood mapping - Los Hornos Sector, Valentina Norte Rural, Ciudad de Neuquén, Neuquén",LOW,EASY,PUBLISHED,2025-07-23 12:37:00.670996,2025-02-28 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,0.00,4.763,['Argentina'],2024-10-21 21:23:29.844634,75,Juan Carlos Melo Luna
17871,"Preventive flood mapping - Cañadón Este and Santa Bárbara, Zapala, Neuquén",LOW,EASY,PUBLISHED,2025-07-31 06:13:17.363041,2025-02-28 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,0.00,5.199,['Argentina'],2024-10-21 21:16:28.438026,44,Juan Carlos Melo Luna
17813,Sao Fransisco stream Mapping,LOW,MODERATE,PUBLISHED,2025-10-09 15:36:26.851513,,IGSD Warwick,43.52,0.00,446.214,['Brazil'],2024-10-16 17:28:27.349156,121,Vangelis Pitidis
17766,"Mapping of buildings and highways in the region of Gragoatá (Niterói, Brazil)",LOW,EASY,PUBLISHED,2025-10-23 08:52:25.091698,,Instituto Virtual para o Desenvolvimento Sustentável (IVIDES),67.63,5.04,7.318,['Brazil'],2024-10-11 16:24:54.132670,134,Raquel Dezidério Souto
17763,"Bar-El-Gazel , definition of levels of accessibility to health centres",LOW,MODERATE,PUBLISHED,2025-09-11 10:50:27.896170,2024-12-29 23:00:00,CartONG,100.00,44.57,4961.494,['Chad'],2024-10-10 09:28:46.153600,48,Michelet
17717,Map Your City- Cox's Bazar,LOW,CHALLENGING,PUBLISHED,2024-10-23 00:52:42.742593,,OSM Bangladesh,14.29,0.00,29.138,['Bangladesh'],2024-10-01 07:45:10.178570,2,S M Sawan Shariar
17686,Taller: Un Mapa Para El Chacay,LOW,EASY,PUBLISHED,2024-10-17 20:11:30.714443,,"Instituto de Ciencias de la Tierra, Biodiversidad y Ambiente (ICBIA)",100.00,86.29,4.922,['Argentina'],2024-09-25 17:25:53.484276,21,Daniel Bellomo
17611,Mayukwayukwa Scheme Mapping,LOW,EASY,PUBLISHED,2025-07-27 14:36:01.896832,,Smart Solutech,41.76,0.00,89.978,['Zambia'],2024-09-19 07:25:20.461300,44,Nicholas
17610,Buildings in Vista Hermosa Guaviare province Colombia  4,LOW,EASY,PUBLISHED,2025-10-31 20:00:22.992068,,HOT,99.83,0.51,73.964,['Colombia'],2024-09-19 07:15:46.546620,89,Becky Candy
17604,"Missing Maps: Lévis, Québec",LOW,EASY,PUBLISHED,2025-06-21 19:22:50.373412,,Canadian Red Cross,100.00,4.39,497.583,['Canada'],2024-09-17 15:45:19.665077,363,Sophia Chen
17597,IRABERI Mapping for Social Good Projects,LOW,EASY,PUBLISHED,2024-09-28 18:20:23.689604,,"Unique Mappers Network, Nigeria",100.00,61.90,19.233,['Nigeria'],2024-09-16 16:19:25.607696,5,Kingsley Chika CHUKWU
17474,"Mapping Sinking Cities: Balagtas, Bulacan",LOW,MODERATE,PUBLISHED,2025-10-28 03:58:01.037579,,OSM Philippines,57.68,0.00,20.857,['Philippines'],2024-08-30 08:34:41.820264,71,Feye Andal
17470,"Mapping Sinking Cities: Guiguinto, Bulacan",LOW,MODERATE,PUBLISHED,2025-06-27 02:04:08.372130,,OSM Philippines,38.52,0.00,24.595,['Philippines'],2024-08-30 07:55:22.807754,110,Feye Andal
17352,"Missing Maps: Castlegar, British Columbia, Canada",LOW,EASY,PUBLISHED,2024-09-26 16:05:19.220562,,Canadian Red Cross,100.00,31.97,25.028,['Canada'],2024-08-13 17:37:28.889923,105,Rhea
17332,Lombelombe  Scheme Mapping ,LOW,EASY,PUBLISHED,2025-05-09 10:31:56.052865,,Smart Solutech,37.50,0.00,102.110,['Zambia'],2024-08-09 13:16:45.682336,28,Nicholas
17331,Chipindo   Scheme Mapping ,LOW,EASY,PUBLISHED,2025-08-06 14:09:45.139087,,Smart Solutech,80.68,0.00,202.643,['Zambia'],2024-08-09 13:07:31.622979,33,Nicholas
17329,Sichifulo  Scheme Mapping ,LOW,EASY,PUBLISHED,2025-07-31 05:05:02.691381,,Smart Solutech,35.71,0.00,492.688,['Zambia'],2024-08-09 12:44:34.625136,26,Nicholas
17328,Mtilizi Scheme Mapping ,LOW,EASY,PUBLISHED,2025-07-04 11:26:15.052713,,Smart Solutech,38.78,0.00,161.632,['Zambia'],2024-08-09 12:33:27.283713,27,Nicholas
17327,Maposa  Scheme Mapping ,LOW,EASY,PUBLISHED,2025-07-04 12:13:49.944430,,Smart Solutech,100.00,12.58,87.772,['Zambia'],2024-08-09 12:04:22.516123,21,Nicholas
17323,Musikot Mapping- OSM Birthday Mapping Party,LOW,EASY,PUBLISHED,2025-06-18 19:44:50.476172,,Kathmandu Living Labs,70.33,11.72,135.972,['Nepal'],2024-08-09 08:29:50.396718,55,Sushma Ghimire
17300,Human Encroachment to the Forest - Nzega,LOW,MODERATE,PUBLISHED,2025-11-02 14:59:04.795192,,OpenGeoCity Tanzania,48.76,2.48,422.241,['Tanzania'],2024-08-07 07:12:55.780341,30,Shabani Magawila
17281,Kyampisi Subcounty Mukono District - OpenStreetMap Birthday Celebration Task,LOW,EASY,PUBLISHED,2024-08-20 09:51:07.993648,,MapUganda,93.39,0.00,126.267,['Uganda'],2024-07-29 09:40:24.803995,22,Awania  Morish
17267,Kimenyedde Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-07-29 09:13:17.228779,,MapUganda,100.00,0.00,104.069,['Uganda'],2024-07-25 14:37:48.462199,6,Awania  Morish
17260,Kasawo Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-07-25 10:36:25.436212,,MapUganda,99.09,0.00,119.107,['Uganda'],2024-07-24 08:18:30.476230,9,Awania  Morish
17252,Mpatta Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-07-24 08:33:08.021549,,MapUganda,100.00,3.40,175.444,['Uganda'],2024-07-22 12:49:10.268139,7,Awania  Morish
17024,Monte Cristi East,LOW,MODERATE,PUBLISHED,2025-11-01 13:47:23.646104,,Netherlands Red Cross,68.08,1.88,972.676,['Dominican Republic'],2024-06-17 15:29:18.638700,144,Koos Krijnders
17023,Monte Cristi West,LOW,EASY,PUBLISHED,2025-11-01 19:36:59.195833,,Netherlands Red Cross,100.00,13.91,1178.068,['Dominican Republic'],2024-06-17 14:20:12.640341,252,Koos Krijnders
17007,Khammouan Province Road Mapping: Nakay District,LOW,EASY,PUBLISHED,2025-02-16 14:55:26.560824,,OpenStreetMap Laos,100.00,10.70,4407.755,['Laos'],2024-06-15 17:16:31.998675,30,Rica Zamora Duchateau
16935,"Grab MY Geostars - Map Roads - Kuching City, Malaysia (1)",LOW,EASY,PUBLISHED,2025-10-28 08:34:50.877788,,Open Mapping Hub Asia-Pacific,60.00,0.00,45.858,['Malaysia'],2024-06-10 01:48:52.857569,59,Madaam
16926,"Grab MY Geostars - Map Buildings - Kuching City, Malaysia (1)",LOW,EASY,PUBLISHED,2025-10-22 15:34:52.826478,,Open Mapping Hub Asia-Pacific,65.92,0.80,45.858,['Malaysia'],2024-06-07 10:15:45.219787,93,Madaam
16870,Kanakantapa Scheme Mapping ,LOW,MODERATE,PUBLISHED,2024-07-30 15:39:07.895996,,Smart Solutech,100.00,2.06,99.632,['Zambia'],2024-06-03 09:39:37.285968,14,Nicholas
16859,Occupation des sols CIV- Eco Smart City Yamoussoukro,LOW,MODERATE,PUBLISHED,2024-07-06 15:04:55.492039,,OSM Côte d'Ivoire,39.69,0.00,571.993,"[""Côte d'Ivoire""]",2024-05-29 18:16:16.390635,40,Guy Maurel KONAN
16852,YokozeTreeMapping2024,LOW,EASY,PUBLISHED,2025-08-27 20:16:17.633625,2025-03-30 15:00:00,Crisis Mappers Japan,34.27,0.00,3.482,['Japan'],2024-05-27 07:36:54.405001,86,Taichi Furuhashi
16842,"Missing Maps: High River, Alberta, Canada",LOW,EASY,PUBLISHED,2025-05-13 20:57:39.166879,,Canadian Red Cross,100.00,83.97,21.271,['Canada'],2024-05-24 17:20:51.032302,91,Rhea
16824,HIT RESET SLU Faux A Chaud Mapping,LOW,MODERATE,PUBLISHED,2025-08-11 18:11:38.813656,,Caribbean Mapper Community,100.00,58.33,0.070,['Saint Lucia'],2024-05-21 17:17:28.297470,30,Christopher Williams
16789,"Burdeos, Quezon, Philippines -  Map Buildings - Climate Change Challenge 2024",LOW,MODERATE,PUBLISHED,2025-07-19 21:33:05.485905,,Open Mapping Hub Asia-Pacific,100.00,16.44,205.564,['Philippines'],2024-05-14 15:18:46.314655,20,Madaam
16743,"Tilottama, Nepal: MAPATHON",LOW,EASY,PUBLISHED,2025-07-12 19:18:18.199832,,Geomatics Engineering Society,100.00,0.40,126.278,['Nepal'],2024-05-12 07:11:03.924531,244,Sushma Ghimire
16741,Cartographie Distante de NDIOUM,LOW,MODERATE,PUBLISHED,2025-02-03 15:14:20.546980,,OSM Sénégal,100.00,0.96,1.825,['Senegal'],2024-05-11 15:49:09.437452,41,Mohamet Lamine Ndiaye
16706,"TAQUARI-ANTAS RIVER BASIN (RIO GRANDE DO SUL, BRAZIL)  - PART #1",LOW,MODERATE,PUBLISHED,2025-06-29 19:23:28.104071,,Instituto Virtual para o Desenvolvimento Sustentável (IVIDES),99.91,7.09,3954.274,['Brazil'],2024-05-06 17:15:49.460435,181,Raquel Dezidério Souto
16701,"Climate Change Challenge 2024 - Quezon, Quezon, Philippines - Buildings (SF)",LOW,EASY,PUBLISHED,2025-05-26 07:34:19.457205,,Open Mapping Hub Asia-Pacific,100.00,42.35,3.079,['Philippines'],2024-05-06 08:21:15.584059,60,Madaam
16691,Xekong Province Road Mapping: Kalum District,LOW,EASY,PUBLISHED,2025-10-14 08:54:47.683862,,OpenStreetMap Laos,86.34,0.00,3359.556,['Laos'],2024-05-02 10:39:53.630921,70,Rica Zamora Duchateau
16677,"Buildings in Puerto Garzón, Caquetá - Colombia 6",LOW,EASY,PUBLISHED,2025-07-18 06:34:12.611075,,HOT,100.00,1.33,79.362,['Colombia'],2024-04-29 11:39:10.219218,30,Nicolelaine
16676,"Buildings in Puerto Garzón, Caquetá - Colombia 5",LOW,EASY,PUBLISHED,2025-10-05 07:31:38.985805,,HOT,100.00,100.00,123.209,['Colombia'],2024-04-29 11:32:25.190918,58,Nicolelaine
16672,"Buildings in Puerto Garzón, Caquetá - Colombia 2",LOW,EASY,PUBLISHED,2025-09-03 09:19:14.540433,,HOT,100.00,100.00,122.836,['Colombia'],2024-04-29 10:41:39.332462,87,Nicolelaine
16659,"CAJUEIROS SUBURB MAPPING, MARICÁ CITY (RJ, BRAZIL) - PREVENTIVE HUMANITARIAN MAPPING - AREA #3 - MARICÁ'S PILOT PROJECT",LOW,EASY,PUBLISHED,2025-10-08 13:38:56.422032,,Instituto Virtual para o Desenvolvimento Sustentável (IVIDES),98.99,0.00,14.419,['Brazil'],2024-04-24 22:28:08.240864,58,Raquel Dezidério Souto
16657,"MARIMBONDO RIVER's WATERSHED, SÃO GONÇALO (RJ, BRAZIL) - PREVENTIVE HUMANITARIAN MAPPING",LOW,EASY,PUBLISHED,2025-07-01 18:20:11.950527,,Instituto Virtual para o Desenvolvimento Sustentável (IVIDES),12.73,0.00,3.374,['Brazil'],2024-04-24 14:57:53.919114,60,Raquel Dezidério Souto
16637,Mozambique Building Mapping: Alto Molocue Province 21,LOW,EASY,PUBLISHED,2025-08-18 14:12:46.805966,,HOT,100.00,0.00,165.650,['Mozambique'],2024-04-22 11:44:24.802886,157,Becky Candy
16636,Mozambique Building Mapping: Alto Molocue Province 20,LOW,EASY,PUBLISHED,2025-08-14 00:39:07.533698,,HOT,100.00,100.00,155.682,['Mozambique'],2024-04-22 11:42:53.335663,93,Becky Candy
16635,Mozambique Building Mapping: Alto Molocue Province 19,LOW,EASY,PUBLISHED,2025-07-22 11:08:18.331779,,HOT,100.00,100.00,161.132,['Mozambique'],2024-04-22 11:41:10.497732,141,Becky Candy
16634,Mozambique Building Mapping: Alto Molocue Province 18,LOW,EASY,PUBLISHED,2025-08-05 06:41:38.311419,,HOT,100.00,100.00,38.132,['Mozambique'],2024-04-22 10:24:08.471521,32,Becky Candy
16622,Mapathon Gomparou & Sompérekou,LOW,MODERATE,PUBLISHED,2024-07-10 11:25:45.752536,,OSM Benin,55.71,0.00,17.849,['Benin'],2024-04-20 13:16:48.578933,35,Saliou ABDOU
16612,Mozambique Building Mapping: Alto Molocue Province 17,LOW,EASY,PUBLISHED,2025-10-08 07:47:59.717958,,HOT,100.00,24.93,78.673,['Mozambique'],2024-04-18 12:03:23.715480,73,Becky Candy
16611,Mozambique Building Mapping: Alto Molocue Province 16,LOW,EASY,PUBLISHED,2025-10-18 14:53:55.311720,,HOT,100.00,9.34,76.766,['Mozambique'],2024-04-18 12:00:40.125035,99,Becky Candy
16610,Mozambique Building Mapping: Alto Molocue Province 15,LOW,EASY,PUBLISHED,2025-10-18 17:22:46.243229,,HOT,100.00,7.60,90.879,['Mozambique'],2024-04-18 11:59:46.282588,125,Becky Candy
16609,Mozambique Building Mapping: Alto Molocue Province 14,LOW,EASY,PUBLISHED,2025-07-19 14:41:43.069993,,HOT,100.00,100.00,70.544,['Mozambique'],2024-04-18 11:58:08.366423,50,Becky Candy
16608,Mozambique Building Mapping: Alto Molocue Province 13,LOW,EASY,PUBLISHED,2025-10-05 16:02:15.049175,,HOT,100.00,100.00,129.097,['Mozambique'],2024-04-18 11:56:57.415289,108,Becky Candy
16592,"Buildings in Nampula, Mozambique 12",LOW,EASY,PUBLISHED,2025-08-03 08:59:53.363509,,HOT,100.00,100.00,47.893,['Mozambique'],2024-04-16 15:57:21.447158,44,Nicolelaine
16591,"Buildings in Nampula, Mozambique 11",LOW,EASY,PUBLISHED,2024-10-26 07:57:30.923103,,HOT,100.00,11.64,74.920,['Mozambique'],2024-04-16 15:06:44.234832,86,Nicolelaine
16590,"Buildings in Nampula, Mozambique 10",LOW,EASY,PUBLISHED,2025-08-14 09:49:04.325456,,HOT,100.00,100.00,34.760,['Mozambique'],2024-04-16 13:15:50.666834,83,Nicolelaine
16589,Mozambique Building Mapping: Alto Molocue Province 12,LOW,EASY,PUBLISHED,2025-10-05 14:28:56.753306,,HOT,100.00,100.00,159.446,['Mozambique'],2024-04-16 10:54:16.004065,162,Becky Candy
16588,Mozambique Building Mapping: Alto Molocue Province 11,LOW,EASY,PUBLISHED,2025-10-05 14:23:10.671727,,HOT,100.00,100.00,95.958,['Mozambique'],2024-04-16 10:53:09.681639,118,Becky Candy
16587,Mozambique Building Mapping: Alto Molocue Province 10,LOW,EASY,PUBLISHED,2025-06-02 13:40:38.805852,,HOT,100.00,20.84,72.797,['Mozambique'],2024-04-16 10:51:22.833918,60,Becky Candy
16586,"Buildings in Nampula, Mozambique 9",LOW,EASY,PUBLISHED,2024-10-28 22:49:41.873279,,HOT,100.00,11.70,59.265,['Mozambique'],2024-04-16 10:16:19.075681,66,Nicolelaine
16585,Mozambique Building Mapping: Alto Molocue Province 9,LOW,EASY,PUBLISHED,2025-10-31 17:57:31.810346,,HOT,100.00,47.21,116.013,['Mozambique'],2024-04-15 19:55:36.025719,87,Becky Candy
16584,Mozambique Building Mapping: Alto Molocue Province 8,LOW,EASY,PUBLISHED,2025-04-11 17:37:29.067438,,HOT,100.00,0.00,91.281,['Mozambique'],2024-04-15 19:20:00.344830,53,Becky Candy
16583,Mozambique Building Mapping: Alto Molocue Province 7,LOW,EASY,PUBLISHED,2025-04-15 02:42:56.805888,,HOT,100.00,0.00,65.699,['Mozambique'],2024-04-15 19:01:00.925625,58,Becky Candy
16582,Mozambique Building Mapping: Alto Molocue Province 6,LOW,EASY,PUBLISHED,2025-06-02 12:29:25.452606,,HOT,100.00,9.34,127.192,['Mozambique'],2024-04-15 18:50:39.430374,193,Becky Candy
16581,Mozambique Building Mapping: Alto Molocue Province 5,LOW,EASY,PUBLISHED,2025-08-28 09:18:16.362180,,HOT,100.00,100.00,151.393,['Mozambique'],2024-04-15 18:36:14.281552,90,Becky Candy
16580,Mozambique Building Mapping: Alto Molocue Province 4,LOW,EASY,PUBLISHED,2025-01-12 14:45:05.422708,,HOT,100.00,0.00,166.416,['Mozambique'],2024-04-15 18:27:49.739393,89,Becky Candy
16579,Mozambique Building Mapping: Alto Molocue Province 3,LOW,EASY,PUBLISHED,2025-08-07 12:31:46.064016,,HOT,100.00,40.23,162.826,['Mozambique'],2024-04-15 17:48:18.863768,211,Becky Candy
16578,Mozambique Building Mapping: Alto Molocue Province 2,LOW,EASY,PUBLISHED,2025-06-03 11:33:48.490909,,HOT,100.00,1.11,161.587,['Mozambique'],2024-04-15 17:32:54.909336,185,Becky Candy
16577,Mozambique Building Mapping: Alto Molocue Province 1,LOW,EASY,PUBLISHED,2025-10-18 14:29:12.073843,,HOT,100.00,87.00,93.170,['Mozambique'],2024-04-15 17:21:40.529847,65,Becky Candy
16575,"Buildings in Nampula, Mozambique 8",LOW,EASY,PUBLISHED,2024-10-17 10:52:55.358289,,HOT,100.00,5.49,35.691,['Mozambique'],2024-04-15 13:26:26.881964,59,Nicolelaine
16574,"Buildings in Nampula, Mozambique 7",LOW,EASY,PUBLISHED,2025-05-01 20:17:19.702660,,HOT,100.00,6.36,123.792,['Mozambique'],2024-04-15 12:52:34.029855,77,Nicolelaine
16573,"Buildings in Nampula, Mozambique 6",LOW,EASY,PUBLISHED,2024-09-12 15:45:35.852169,,HOT,100.00,4.37,85.295,['Mozambique'],2024-04-15 11:31:47.373138,93,Nicolelaine
16572,ESA Open Mapping Rwanda,LOW,EASY,PUBLISHED,2025-11-01 14:27:42.963701,,"EcoMappers, OSM Rwanda",100.00,75.15,676.483,['Rwanda'],2024-04-15 10:55:22.638269,168,Kingsley Chika CHUKWU
16538,woredas1,LOW,MODERATE,PUBLISHED,2025-10-20 08:52:55.358395,2024-05-30 22:00:00,Netherlands Red Cross,100.00,18.14,4531.826,['Ethiopia'],2024-04-11 07:51:41.005384,118,Koos Krijnders
16537,Bazo - Kenya,LOW,EASY,PUBLISHED,2025-04-21 15:22:56.062158,,Map For Future,100.00,4.46,0.597,['Kenya'],2024-04-10 21:20:52.220590,34,Pasquale
16533,"Buildings in Nampula, Mozambique 4",LOW,EASY,PUBLISHED,2025-07-25 10:28:36.202000,,HOT,100.00,100.00,56.543,['Mozambique'],2024-04-10 11:16:56.758443,43,Nicolelaine
16512,"ZAMBIA, DEFINING COMMUNITY THROUGH MAPPING, KITWE DISTRICT",LOW,EASY,PUBLISHED,2024-04-26 17:36:32.668778,,Local Knowledge Mappers (LKM),100.00,25.32,0.312,['Zambia'],2024-04-05 21:30:09.466357,40,Charles Chilufya
16505,Hualien Earthquake(20240403 ): East Coast Valley 1,LOW,MODERATE,PUBLISHED,2025-10-23 02:57:43.958082,,OSM Taiwan,99.91,40.05,274.767,['Taiwan'],2024-04-04 14:22:18.746665,745,Supaplex
16501,Mbale District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2025-05-30 05:11:51.312630,,MapUganda,63.49,0.00,518.005,['Uganda'],2024-04-03 10:05:56.555277,15,Awania  Morish
16497,Koome Subcounty Mukono District - Gain Zone Mapping,LOW,EASY,PUBLISHED,2024-07-22 10:26:10.985696,,MapUganda,100.00,0.00,746.603,['Uganda'],2024-04-02 12:39:03.131541,9,Awania  Morish
16484,"Katanga Ward , Nakapiripirit District - Uganda",LOW,EASY,PUBLISHED,2024-03-29 11:46:41.690124,,MapUganda,97.92,12.50,2.884,['Uganda'],2024-03-28 16:35:53.007042,6,Awania  Morish
16483,"Acowa Parish, Amuria District - Uganda",LOW,EASY,PUBLISHED,2025-01-26 08:03:04.429688,,MapUganda,30.77,0.00,38.114,['Uganda'],2024-03-28 15:59:04.776312,13,Awania  Morish
16477,"Buildings in Nampula, Mozambique 1",LOW,EASY,PUBLISHED,2025-06-09 13:01:11.673922,,HOT,100.00,17.33,107.678,['Mozambique'],2024-03-27 14:28:13.869965,113,Nicolelaine
16472,Course work assignment - Nalyia Estate (Village),LOW,EASY,PUBLISHED,2024-03-27 15:28:48.401373,,MapUganda,100.00,0.00,0.270,['Uganda'],2024-03-27 08:46:35.548518,1,Awania  Morish
16465,"Kalangalo, Mityana District - Gain Zone MappingMalangala",LOW,EASY,PUBLISHED,2024-04-08 08:58:33.068414,,MapUganda,100.00,0.00,96.620,['Uganda'],2024-03-26 13:12:29.047573,16,Awania  Morish
16461,Buildings in Región-Autónoma-Atlántico-Norte 15,LOW,EASY,PUBLISHED,2025-09-17 09:28:15.409674,,HOT,100.00,100.00,11.466,['Nicaragua'],2024-03-25 13:24:04.731733,60,Nicolelaine
16460,Buildings in Región-Autónoma-Atlántico-Norte 14,LOW,EASY,PUBLISHED,2025-10-20 03:38:43.568564,,HOT,99.57,99.15,59.367,['Nicaragua'],2024-03-25 13:12:12.602111,78,Nicolelaine
16457,Buildings in Región-Autónoma-Atlántico-Norte 13.1,LOW,EASY,PUBLISHED,2025-09-18 08:56:02.914970,,HOT,100.00,100.00,23.683,['Nicaragua'],2024-03-25 12:37:58.898733,49,Nicolelaine
16456,Buildings in Región-Autónoma-Atlántico-Norte 12,LOW,EASY,PUBLISHED,2025-10-10 09:08:40.718634,,HOT,100.00,100.00,77.769,['Nicaragua'],2024-03-25 12:24:37.587636,52,Nicolelaine
16455,Buildings in Región-Autónoma-Atlántico-Norte 11,LOW,EASY,PUBLISHED,2025-09-25 08:34:00.749022,,HOT,100.00,99.02,40.341,['Nicaragua'],2024-03-25 12:18:42.799987,40,Nicolelaine
16454,Buildings in Región-Autónoma-Atlántico-Norte 10,LOW,EASY,PUBLISHED,2024-06-17 09:23:35.841614,,HOT,100.00,0.00,9.907,['Nicaragua'],2024-03-25 12:11:37.848897,11,Nicolelaine
16453,Buildings in Región-Autónoma-Atlántico-Norte 9,LOW,EASY,PUBLISHED,2025-09-23 00:48:48.835239,,HOT,100.00,100.00,19.785,['Nicaragua'],2024-03-25 11:58:43.366808,42,Nicolelaine
16452,Buildings in Región-Autónoma-Atlántico-Norte 8.15,LOW,EASY,PUBLISHED,2025-10-13 08:57:55.780848,,HOT,100.00,100.00,62.002,['Nicaragua'],2024-03-25 11:49:18.782954,89,Nicolelaine
16451,Buildings in Región-Autónoma-Atlántico-Norte 8.14,LOW,EASY,PUBLISHED,2025-10-11 09:11:49.691740,,HOT,100.00,100.00,28.063,['Nicaragua'],2024-03-25 11:41:53.786370,42,Nicolelaine
16449,Buildings in Región-Autónoma-Atlántico-Norte 8.12,LOW,EASY,PUBLISHED,2025-10-13 08:32:34.237099,,HOT,100.00,100.00,51.983,['Nicaragua'],2024-03-25 11:19:27.968176,54,Nicolelaine
16443,"Kikandwa, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-26 12:23:22.826901,,MapUganda,98.41,4.76,179.821,['Uganda'],2024-03-25 09:06:21.757890,12,Awania  Morish
16437,Map abscent electric vehicle stations,LOW,CHALLENGING,PUBLISHED,2025-08-30 20:17:27.021640,2024-12-31 21:00:00,OpenStreetMap RU,2.14,0.06,2562.825,['Russia'],2024-03-22 10:18:38.384768,32,Kirill
16434,"Reserva Natural Bosawas - Nicaragua, Mapa Base 2024 (1)",LOW,MODERATE,PUBLISHED,2025-09-30 22:16:28.910026,2024-04-30 05:00:00,Open Mapping Hub for Latin America and the Caribbean,26.48,12.77,4094.102,[],2024-03-21 19:56:24.056877,42,Juan Carlos Melo Luna
16433,Ecuadorian Amazon - Rural Macas,LOW,EASY,PUBLISHED,2024-05-01 18:58:57.222906,2024-04-15 05:00:00,Open Mapping Hub for Latin America and the Caribbean,100.00,23.81,50.441,[],2024-03-21 18:17:41.945694,239,Juan Carlos Melo Luna
16430,Buildings in Región-Autónoma-Atlántico-Norte 8.11,LOW,EASY,PUBLISHED,2025-10-27 09:20:24.783106,,HOT,100.00,100.00,72.559,['Nicaragua'],2024-03-21 15:08:02.363405,106,Nicolelaine
16428,Buildings in Región-Autónoma-Atlántico-Norte 8.10,LOW,EASY,PUBLISHED,2025-10-31 09:13:07.164401,,HOT,100.00,16.88,122.466,['Nicaragua'],2024-03-21 15:01:45.670203,121,Nicolelaine
16423,OSM Morocco community training: Laayoune,LOW,EASY,PUBLISHED,2025-06-13 03:12:12.256864,2024-04-30 00:00:00,OSM Morocco,92.86,85.83,44.633,['Morocco'],2024-03-21 13:04:38.262815,138,fatima eddaoudi
16420,"Kalangalo, Mityana District - Gain Zone Mapping",LOW,EASY,PUBLISHED,2024-03-25 14:14:01.853475,,MapUganda,100.00,1.59,188.387,['Uganda'],2024-03-21 07:00:02.070019,10,Awania  Morish
16418,Buildings in Región-Autónoma-Atlántico-Norte 8.7,LOW,EASY,PUBLISHED,2025-10-29 09:11:22.756079,,HOT,100.00,100.00,81.128,['Nicaragua'],2024-03-20 16:49:51.420981,95,Nicolelaine
16417,Buildings in Región-Autónoma-Atlántico-Norte 8.6,LOW,EASY,PUBLISHED,2025-10-27 08:39:06.380440,,HOT,100.00,100.00,56.459,['Nicaragua'],2024-03-20 16:32:10.598629,65,Nicolelaine
16413,Buildings in Región-Autónoma-Atlántico-Norte 8.4,LOW,EASY,PUBLISHED,2025-10-16 09:27:13.433335,,HOT,100.00,100.00,53.079,['Nicaragua'],2024-03-20 13:19:45.464051,40,Nicolelaine
16410,Buildings in Región-Autónoma-Atlántico-Norte 8.1,LOW,EASY,PUBLISHED,2025-10-31 09:05:28.428179,,HOT,100.00,100.00,79.066,['Nicaragua'],2024-03-20 12:26:33.626490,58,Nicolelaine
16408,"Missing Maps: Merritt, British Columbia, Canada",LOW,EASY,PUBLISHED,2025-05-13 21:48:05.201416,,Canadian Red Cross,100.00,34.89,8.791,['Canada'],2024-03-19 17:19:20.130690,41,Irina
16407,Buildings in Región-Autónoma-Atlántico-Norte 7.12,LOW,EASY,PUBLISHED,2025-10-14 09:22:42.621835,,HOT,100.00,100.00,46.703,['Nicaragua'],2024-03-19 16:43:33.198699,35,Nicolelaine
